SKU,Produto,Qtd Vendida,Data,Bairro,Preço Unitário,Nome,Sobrenome,Gênero
HL7348,Camarão,5,2020-09-29,Jardim Iracema,"R$ 60,00",Brenno,Barroso,M
HL1918,Camarão,25,2020-09-29,Autran Nunes,"R$ 60,00",João,Silva,M
HL4379,Peixes,10,2020-09-29,Pirambu,"R$ 15,00",Daniel,Rosa,M
HL9962,Ostras,25,2020-09-29,Serrinha,"R$ 70,00",Arthur,Perdomo,M
HL4379,Camarão,20,2020-09-29,Passaré,"R$ 60,00",Barbara,Candido,F
HL1918,Ostras,10,2020-09-29,Jóquei Clube,"R$ 70,00",Bruna,Barros,F
HL2714,Carangueijo,5,2020-09-29,João XXIII,"R$ 45,00",Fernanda,Mattos,F
HL1148,Polvo,20,2020-09-30,Siqueira,"R$ 55,00",Felipe,Cruz,M
HL8851,Polvo,10,2020-09-30,Alto da Balança,"R$ 55,00",Rafael,Rangel,M
HL1148,Ostras,25,2020-09-30,Granja Lisboa,"R$ 70,00",Willian,Barros,M
HL2714,Camarão,15,2020-09-30,Cambeba,"R$ 28,00",Rafael,Gouvêa,M
HL1918,Camarão,15,2020-09-30,Montese,"R$ 28,00",Lucas,Barbosa,M
HL1918,Carangueijo,15,2020-09-30,Lagoa Redonda,"R$ 45,00",Anna,Garcia,F
HL7348,Polvo,10,2020-09-30,Benfica,"R$ 55,00",Lucas,Mesquita,M
HL4379,Polvo,10,2020-09-30,Presidente Kennedy,"R$ 55,00",Pedro,Braga,M
HL8851,Mexilhões,25,2020-09-30,Mondubim,"R$ 20,00",Breno,Thome,M
HL9962,Camarão,20,2020-09-30,Papicu,"R$ 60,00",Carlos,Silva,M
HL9962,Camarão,10,2020-09-30,Vila União,"R$ 60,00",Sandy,Portillo,F
HL1918,Camarão,15,2020-09-30,Farias Brito,"R$ 60,00",João,Melo,M
HL1918,Peixes,25,2020-09-30,Bom Jardim,"R$ 15,00",Rodrigo,Morete,M
HL4379,Camarão,15,2020-09-30,Patriolino Ribeiro,"R$ 28,00",Bernard,Conceição,M
HL1148,Mexilhões,25,2020-09-30,Parque Dois Irmãos,"R$ 20,00",Vivianne,Ferreira,F
HL1918,Camarão,5,2020-09-30,Messejana,"R$ 28,00",Khaio,Ribeiro,M
HL9962,Peixes,5,2020-09-30,Carlito Pamplona,"R$ 15,00",Ana,Ortiz,F
HL2714,Ostras,10,2020-09-30,Barra do Ceará,"R$ 70,00",Bernardo,Alcoforado,M
HL1918,Camarão,20,2020-09-30,Parque Genibaú,"R$ 28,00",Mateus,Lima,M
HL9962,Carangueijo,15,2020-09-30,Rodolfo Teófilo,"R$ 45,00",Pedro,Araujo,M
HL2714,Camarão,25,2020-09-30,Quintino Cunha,"R$ 60,00",Caroline,Rodrigues,F
HL7348,Polvo,5,2020-09-30,Barra do Ceará,"R$ 55,00",Eduardo,Ayres,M
HL1148,Camarão,10,2020-09-30,Aldeota,"R$ 28,00",João,Souza,M
HL4379,Camarão,10,2020-09-30,Amadeu Furtado,"R$ 28,00",Isabella,Silva,F
HL1918,Camarão,15,2020-09-30,Lagoa Redonda,"R$ 60,00",Gabriela,Souza,F
HL1918,Camarão,5,2020-09-30,Granja Lisboa,"R$ 28,00",Giulia,Ribeiro,F
HL4379,Polvo,10,2020-10-01,Canindezinho,"R$ 55,00",Rafaela,Carneiro,F
HL9962,Carangueijo,25,2020-10-01,Amadeu Furtado,"R$ 45,00",Juliana,Assumpção,F
HL1918,Peixes,25,2020-10-01,Centro,"R$ 15,00",Matheus,Leite,M
HL4379,Carangueijo,5,2020-10-01,Messejana,"R$ 45,00",Elena,Gasperi,F
HL1148,Polvo,20,2020-10-01,Papicu,"R$ 55,00",Silvio,Rodrigues,M
HL2714,Peixes,15,2020-10-01,Boa Vista,"R$ 15,00",Luísa,Vasconcellos,M
HL4379,Carangueijo,15,2020-10-01,Joaquim Távora,"R$ 45,00",Juliana,Santos,F
HL7348,Carangueijo,5,2020-10-01,Planalto Ayrton Senna,"R$ 45,00",Daniel,Fraga,M
HL4379,Peixes,15,2020-10-01,Passaré,"R$ 15,00",Vinícius,Silva,M
HL9962,Camarão,10,2020-10-01,Jardim das Oliveiras,"R$ 28,00",Beatriz,Matheus,F
HL9962,Carangueijo,15,2020-10-01,Jardim Iracema,"R$ 45,00",Paloma,Ribeiro,F
HL9962,Carangueijo,10,2020-10-01,Parque Dois Irmãos,"R$ 45,00",Fernanda,Cardoso,F
HL4379,Ostras,25,2020-10-01,Alto Alegre,"R$ 70,00",Ana,Martins,F
HL4379,Camarão,10,2020-10-01,Manuel Sátiro,"R$ 28,00",Isabelle,Ferrari,F
HL4379,Camarão,10,2020-10-01,Vicente Pinzon,"R$ 60,00",Juliana,Jorge,F
HL4379,Camarão,10,2020-10-01,Rodolfo Teófilo,"R$ 28,00",Andressa,Johnson,F
HL1918,Camarão,25,2020-10-01,Conjunto Ceará,"R$ 60,00",Bianca,Souza,F
HL8851,Camarão,20,2020-10-01,Álvaro Weyne,"R$ 60,00",Gabriel,Bernardes,M
HL8851,Carangueijo,20,2020-10-01,Paupina,"R$ 45,00",Daniela,Almeida,F
HL4379,Camarão,25,2020-10-01,Fátima,"R$ 28,00",Marianna,Souza,F
HL8851,Mexilhões,25,2020-10-01,Vicente Pinzon,"R$ 20,00",Raíssa,Provenzano,F
HL9962,Mexilhões,5,2020-10-01,Bom Jardim,"R$ 20,00",Henrique,Jimbo,M
HL2714,Polvo,20,2020-10-01,Pici,"R$ 55,00",Dykson,Manhães,M
HL1918,Camarão,20,2020-10-01,Quintino Cunha,"R$ 60,00",Luiza,Neves,F
HL1918,Polvo,5,2020-10-02,Aldeota,"R$ 55,00",Ives,Tavares,F
HL1918,Ostras,5,2020-10-02,Monte Castelo,"R$ 70,00",Marcelo,Rodrigues,M
HL1148,Camarão,15,2020-10-02,Barra do Ceará,"R$ 60,00",Helena,Silva,F
HL9962,Camarão,25,2020-10-02,Parque Iracema,"R$ 60,00",Diogo,Souza,M
HL1918,Camarão,20,2020-10-02,Mucuripe,"R$ 60,00",Juliana,Guimarães,F
HL1148,Peixes,10,2020-10-02,Barroso,"R$ 15,00",Caio,Gomes,M
HL4379,Camarão,15,2020-10-02,Jangurussu,"R$ 28,00",Matheus,Tiradentes,M
HL1148,Ostras,15,2020-10-02,Centro,"R$ 70,00",Julia,Mello,F
HL1918,Peixes,5,2020-10-02,Jardim Iracema,"R$ 15,00",Daniela,Fernandes,F
HL4379,Camarão,20,2020-10-02,Jardim das Oliveiras,"R$ 28,00",Pedro,Figueiredo,M
HL4379,Peixes,15,2020-10-02,Centro,"R$ 15,00",Pedro,Jesus,M
HL4379,Carangueijo,20,2020-10-02,Amadeu Furtado,"R$ 45,00",Andreza,Dias,F
HL4379,Camarão,10,2020-10-02,Granja Lisboa,"R$ 28,00",Bruna,Ribeiro,F
HL1918,Polvo,5,2020-10-02,Edson Queiroz,"R$ 55,00",Ana,Faria,F
HL2714,Ostras,15,2020-10-02,Parque Genibaú,"R$ 70,00",Paula,Soares,F
HL4379,Polvo,10,2020-10-02,Planalto Ayrton Senna,"R$ 55,00",Manuela,Leal,F
HL1918,Camarão,20,2020-10-02,Sapiranga,"R$ 28,00",Paula,Derossi,F
HL2714,Peixes,15,2020-10-02,Conjunto Ceará,"R$ 15,00",Carlos,Silva,M
HL1918,Camarão,5,2020-10-02,Parque Genibaú,"R$ 28,00",Caio,Sousa,M
HL1148,Peixes,5,2020-10-02,Barra do Ceará,"R$ 15,00",Lucas,Almeida,M
HL1148,Camarão,10,2020-10-02,Aerolândia,"R$ 60,00",Juliana,Santos,F
HL9962,Carangueijo,10,2020-10-02,Presidente Kennedy,"R$ 45,00",Pedro,Oliveira,M
HL8851,Mexilhões,20,2020-10-02,Bela Vista,"R$ 20,00",Beatriz,Gentile,F
HL1918,Mexilhões,10,2020-10-02,Quintino Cunha,"R$ 20,00",Lázaro,Coelho,M
HL1148,Carangueijo,10,2020-10-02,Mondubim,"R$ 45,00",Beatriz,Mariz,F
HL1918,Polvo,20,2020-10-02,Planalto Ayrton Senna,"R$ 55,00",Renan,Castro,M
HL1918,Polvo,20,2020-10-02,Vila Velha,"R$ 55,00",Isabel,Sampaio,F
HL8851,Camarão,25,2020-10-02,Vila Velha,"R$ 28,00",Henrique,Almeida,M
HL9962,Polvo,5,2020-10-02,Messejana,"R$ 55,00",Anderson,Silva,M
HL1918,Polvo,25,2020-10-02,Cais do Porto,"R$ 55,00",Victor,Silva,M
HL4379,Peixes,5,2020-10-02,Vila Velha,"R$ 15,00",Luísa,Provenzano,M
HL9962,Mexilhões,10,2020-10-03,Pedras,"R$ 20,00",Beatriz,Kohn,F
HL1918,Camarão,10,2020-10-03,Sapiranga,"R$ 28,00",Lucas,Correa,M
HL8851,Camarão,15,2020-10-03,Vicente Pinzon,"R$ 28,00",Arthur,Piero,M
HL4379,Carangueijo,20,2020-10-03,Barra do Ceará,"R$ 45,00",Caio,Cavalcanti,M
HL4379,Peixes,10,2020-10-03,Mucuripe,"R$ 15,00",Natalia,Marinho,F
HL4379,Mexilhões,15,2020-10-03,Jardim das Oliveiras,"R$ 20,00",Lucas,Guimarães,M
HL1918,Polvo,10,2020-10-03,Serrinha,"R$ 55,00",Gustavo,Vieira,M
HL2714,Camarão,5,2020-10-03,Mondubim,"R$ 60,00",Sandy,Ferreira,F
HL1918,Camarão,25,2020-10-03,Lagoa Redonda,"R$ 60,00",Gabriel,Hollander,M
HL1918,Carangueijo,20,2020-10-03,Vila Velha,"R$ 45,00",Alvaro,Castilho,M
HL1918,Mexilhões,25,2020-10-03,Alto da Balança,"R$ 20,00",Isabelle,Thome,F
HL9962,Camarão,20,2020-10-03,Siqueira,"R$ 28,00",Henrique,Oliveira,M
HL4379,Camarão,10,2020-10-03,Sabiaguaba,"R$ 60,00",Vanessa,Mesquita,F
HL1918,Peixes,15,2020-10-03,Jardim das Oliveiras,"R$ 15,00",Ulisses,Borges,M
HL1148,Ostras,10,2020-10-03,Rodolfo Teófilo,"R$ 70,00",João,Campista,M
HL9962,Camarão,20,2020-10-03,Siqueira,"R$ 60,00",João,Souza,M
HL1918,Camarão,20,2020-10-03,Mondubim,"R$ 28,00",Pedro,Heimlich,M
HL4379,Polvo,10,2020-10-03,Mondubim,"R$ 55,00",Hércules,Cardoso,M
HL8851,Polvo,25,2020-10-03,Itaperi,"R$ 55,00",Letícia,Cozendey,F
HL8851,Camarão,20,2020-10-03,Cambeba,"R$ 60,00",Isabella,Mattos,F
HL1918,Camarão,25,2020-10-03,Bonsucesso,"R$ 60,00",Gabriela,Teixeira,F
HL1148,Ostras,5,2020-10-03,Patriolino Ribeiro,"R$ 70,00",Bruno,Silva,M
HL4379,Peixes,20,2020-10-03,Fátima,"R$ 15,00",Lucas,Melo,M
HL1148,Camarão,20,2020-10-03,Prefeito José Walter,"R$ 60,00",Bruna,Novak,F
HL1918,Camarão,10,2020-10-04,João XXIII,"R$ 28,00",Débora,Sagrillo,F
HL4379,Mexilhões,20,2020-10-04,Álvaro Weyne,"R$ 20,00",Maria,Junqueira,F
HL4379,Camarão,5,2020-10-04,Cocó,"R$ 28,00",Giovanna,Pedrosa,F
HL1918,Carangueijo,15,2020-10-04,Parreão,"R$ 45,00",Gabriel,Passos,M
HL1148,Peixes,15,2020-10-04,Aldeota,"R$ 15,00",Raissa,Guedes,F
HL8851,Ostras,5,2020-10-04,Aerolândia,"R$ 70,00",José,Biase,M
HL1918,Mexilhões,20,2020-10-04,Vila Velha,"R$ 20,00",Aline,Costa,F
HL4379,Peixes,20,2020-10-04,Barra do Ceará,"R$ 15,00",Henrique,Abraçado,M
HL4379,Polvo,10,2020-10-04,Lagoa Redonda,"R$ 55,00",Sarah,Londero,F
HL4379,Peixes,25,2020-10-04,Vila Ellery,"R$ 15,00",Raissa,Passos,F
HL8851,Ostras,20,2020-10-04,Mondubim,"R$ 70,00",Bernardo,Vilela,M
HL4379,Carangueijo,5,2020-10-04,Bom Jardim,"R$ 45,00",Renan,Guadagnino,M
HL2714,Camarão,25,2020-10-04,Conjunto Palmeiras,"R$ 28,00",Andressa,Gomes,F
HL7348,Camarão,10,2020-10-04,Edson Queiroz,"R$ 28,00",Pedro,Ramos,M
HL1918,Camarão,25,2020-10-04,Vila Velha,"R$ 60,00",Juliana,Affonso,F
HL1148,Ostras,10,2020-10-04,Parque Dois Irmãos,"R$ 70,00",João,Cavalcanti,M
HL2714,Camarão,5,2020-10-04,Cidade dos Funcionários,"R$ 60,00",Fabio,Santos,M
HL8851,Mexilhões,20,2020-10-04,Bom Jardim,"R$ 20,00",David,Garcia,M
HL9962,Camarão,15,2020-10-04,Parque Dois Irmãos,"R$ 60,00",João,Guadagnino,M
HL4379,Mexilhões,10,2020-10-04,Antônio Diogo,"R$ 20,00",Gustavo,Valim,M
HL2714,Mexilhões,5,2020-10-04,Barroso,"R$ 20,00",Jéssica,Neto,F
HL1148,Carangueijo,25,2020-10-04,Meireles,"R$ 45,00",Thiago,Assumpção,M
HL2714,Ostras,10,2020-10-04,Papicu,"R$ 70,00",Bruno,Almeida,M
HL1148,Camarão,10,2020-10-05,Varjota,"R$ 28,00",Guilherme,Júnior,M
HL1148,Camarão,5,2020-10-05,Jangurussu,"R$ 60,00",Roberto,Silva,M
HL9962,Mexilhões,25,2020-10-05,Planalto Ayrton Senna,"R$ 20,00",Gustavo,Silva,M
HL1918,Carangueijo,5,2020-10-05,Jacarecanga,"R$ 45,00",João,Pinheiro,M
HL1148,Carangueijo,20,2020-10-05,Serrinha,"R$ 45,00",Platini,Procaci,M
HL1148,Polvo,10,2020-10-05,Bom Jardim,"R$ 55,00",Paula,Delgado,F
HL8851,Carangueijo,15,2020-10-05,Benfica,"R$ 45,00",Bruno,Souza,M
HL2714,Camarão,10,2020-10-05,Mondubim,"R$ 28,00",Caio,Neves,M
HL4379,Mexilhões,5,2020-10-05,Planalto Ayrton Senna,"R$ 20,00",Thomáz,Sousa,M
HL7348,Ostras,25,2020-10-05,Vila Velha,"R$ 70,00",Luis,Netto,F
HL7348,Camarão,20,2020-10-05,Conjunto Ceará,"R$ 60,00",Lucas,Junior,M
HL2714,Carangueijo,10,2020-10-05,Conjunto Ceará,"R$ 45,00",Victor,Vianna,M
HL4379,Mexilhões,20,2020-10-05,Padre Andrade,"R$ 20,00",Priscila,Procaci,F
HL2714,Peixes,15,2020-10-05,Quintino Cunha,"R$ 15,00",Bianca,Araujo,F
HL7348,Camarão,25,2020-10-05,Prefeito José Walter,"R$ 60,00",Sandy,Teixeira,F
HL8851,Carangueijo,15,2020-10-05,Itaperi,"R$ 45,00",José,Mattos,M
HL2714,Camarão,15,2020-10-05,Bom Jardim,"R$ 60,00",Luíza,Tavares,F
HL4379,Camarão,25,2020-10-05,Henrique Jorge,"R$ 28,00",Bruno,Ferreira,M
HL2714,Peixes,5,2020-10-05,Cidade dos Funcionários,"R$ 15,00",Juan,Teixeira,M
HL4379,Peixes,15,2020-10-05,Centro,"R$ 15,00",Maria,Bhering,F
HL7348,Ostras,25,2020-10-05,Sabiaguaba,"R$ 70,00",Rafaela,Costa,F
HL9962,Peixes,5,2020-10-05,Mondubim,"R$ 15,00",Sandy,Ladogano,F
HL4379,Ostras,25,2020-10-05,Barra do Ceará,"R$ 70,00",Paula,Silva,F
HL9962,Mexilhões,20,2020-10-05,Siqueira,"R$ 20,00",Catarina,Velucci,F
HL4379,Polvo,5,2020-10-05,Siqueira,"R$ 55,00",Lucas,Mendes,M
HL2714,Camarão,15,2020-10-05,Barra do Ceará,"R$ 28,00",Viviane,Amaral,F
HL1918,Mexilhões,10,2020-10-05,Jardim Iracema,"R$ 20,00",Viviane,Chagas,F
HL2714,Camarão,10,2020-10-05,Lagoa Redonda,"R$ 60,00",Bruna,Restum,F
HL8851,Camarão,5,2020-10-05,Edson Queiroz,"R$ 60,00",Pedro,Lima,M
HL1918,Mexilhões,25,2020-10-05,Montese,"R$ 20,00",Amanda,Barbosa,F
HL1918,Mexilhões,10,2020-10-05,Jacarecanga,"R$ 20,00",Guilherme,Assis,M
HL4379,Polvo,5,2020-10-05,Paupina,"R$ 55,00",Bruno,Gonzaga,M
HL2714,Carangueijo,10,2020-10-05,Álvaro Weyne,"R$ 45,00",Eduardo,Costa,M
HL1918,Ostras,5,2020-10-06,Antônio Diogo,"R$ 70,00",Victor,Rubim,M
HL2714,Camarão,15,2020-10-06,Jardim Iracema,"R$ 60,00",Henrique,Kurtz,M
HL1918,Camarão,20,2020-10-06,Quintino Cunha,"R$ 60,00",Letícia,Freire,F
HL2714,Peixes,5,2020-10-06,Jardim Iracema,"R$ 15,00",Lorena,Ribeiro,F
HL9962,Ostras,10,2020-10-06,Serrinha,"R$ 70,00",Thainá,Gomes,F
HL4379,Carangueijo,20,2020-10-06,Granja Portugal,"R$ 45,00",Rafaela,Silva,F
HL2714,Ostras,15,2020-10-06,Canindezinho,"R$ 70,00",Eric,Sá,M
HL4379,Peixes,5,2020-10-06,Jangurussu,"R$ 15,00",Ives,Ressurreição,F
HL1148,Mexilhões,15,2020-10-06,Mondubim,"R$ 20,00",Kimberly,Vieira,F
HL4379,Carangueijo,5,2020-10-06,Granja Portugal,"R$ 45,00",Catarina,Pereira,F
HL4379,Camarão,10,2020-10-06,Passaré,"R$ 28,00",Livia,Gama,F
HL1148,Camarão,15,2020-10-06,Parque Santa Maria,"R$ 60,00",Raphael,Miranda,M
HL4379,Ostras,10,2020-10-06,Granja Portugal,"R$ 70,00",Adrielle,Cavalcanti,F
HL1918,Mexilhões,10,2020-10-06,Conjunto Ceará,"R$ 20,00",Sthefeson,Borges,M
HL1918,Ostras,5,2020-10-06,Engenheiro Luciano Cavalcante,"R$ 70,00",Ana,Silva,F
HL1918,Ostras,15,2020-10-06,Vila União,"R$ 70,00",Felipe,Araujo,M
HL4379,Camarão,15,2020-10-06,Siqueira,"R$ 28,00",Marcelo,Souza,M
HL4379,Carangueijo,15,2020-10-06,Montese,"R$ 45,00",Bruna,Delgado,F
HL1918,Ostras,25,2020-10-06,Lagoa Redonda,"R$ 70,00",Rilson,Meirelles,M
HL1148,Polvo,20,2020-10-06,Jóquei Clube,"R$ 55,00",Carolina,Fernandes,F
HL4379,Mexilhões,5,2020-10-06,Jardim das Oliveiras,"R$ 20,00",Eric,Kurtz,M
HL8851,Polvo,25,2020-10-06,Farias Brito,"R$ 55,00",João,Melo,M
HL1918,Polvo,20,2020-10-06,Bom Jardim,"R$ 55,00",Guilherme,Ayres,M
HL7348,Ostras,15,2020-10-06,João XXIII,"R$ 70,00",Arthur,Mendonça,M
HL8851,Ostras,5,2020-10-06,Barroso,"R$ 70,00",Gabriel,Chagas,M
HL1918,Camarão,15,2020-10-06,Antônio Diogo,"R$ 28,00",Renan,Rosa,M
HL8851,Peixes,5,2020-10-06,Vila Ellery,"R$ 15,00",Guilherme,Mattos,M
HL4379,Mexilhões,5,2020-10-06,Granja Lisboa,"R$ 20,00",Bruno,Neves,M
HL4379,Camarão,15,2020-10-07,Mondubim,"R$ 28,00",Allan,Vianna,M
HL4379,Peixes,5,2020-10-07,Antônio Bezerra,"R$ 15,00",Caio,Lima,M
HL4379,Ostras,5,2020-10-07,Barra do Ceará,"R$ 70,00",Pedro,Silva,M
HL9962,Camarão,15,2020-10-07,Olavo Oliveira,"R$ 28,00",Priscila,Jesus,F
HL9962,Polvo,5,2020-10-07,Vila Velha,"R$ 55,00",Vitor,Resende,M
HL9962,Camarão,15,2020-10-07,Quintino Cunha,"R$ 60,00",Felipe,Bach,M
HL1918,Peixes,15,2020-10-07,Monte Castelo,"R$ 15,00",Gabriel,Souza,M
HL1148,Peixes,5,2020-10-07,Quintino Cunha,"R$ 15,00",Victor,Campos,M
HL8851,Camarão,15,2020-10-07,Carlito Pamplona,"R$ 60,00",Eduardo,Capitulo,M
HL7348,Ostras,10,2020-10-07,Centro,"R$ 70,00",Daniela,Vasconcelos,F
HL2714,Carangueijo,25,2020-10-07,Carlito Pamplona,"R$ 45,00",Luiz,Carvalho,M
HL9962,Camarão,10,2020-10-07,Passaré,"R$ 28,00",Lucas,Soares,M
HL1918,Mexilhões,15,2020-10-07,Vicente Pinzon,"R$ 20,00",Tadeu,Felippe,M
HL4379,Camarão,25,2020-10-07,Passaré,"R$ 60,00",Camila,Valim,F
HL8851,Ostras,25,2020-10-07,Padre Andrade,"R$ 70,00",Bruno,Andrada,M
HL1918,Ostras,20,2020-10-07,Centro,"R$ 70,00",Cecília,Silva,F
HL1918,Peixes,15,2020-10-08,Parque Dois Irmãos,"R$ 15,00",Pedro,Soledade,M
HL1918,Camarão,5,2020-10-08,João XXIII,"R$ 28,00",Debora,Gonçalves,F
HL1918,Carangueijo,25,2020-10-08,Novo Mondubim,"R$ 45,00",Arthur,Essaber,M
HL4379,Mexilhões,20,2020-10-08,Barroso,"R$ 20,00",Pedro,Mesquita,M
HL4379,Camarão,20,2020-10-08,Mondubim,"R$ 28,00",Camilla,Rodrigues,F
HL4379,Peixes,20,2020-10-08,Conjunto Ceará,"R$ 15,00",Gabrielle,Ferezin,F
HL1148,Ostras,15,2020-10-08,Jardim das Oliveiras,"R$ 70,00",Stela,Soares,F
HL2714,Carangueijo,15,2020-10-08,Conjunto Ceará,"R$ 45,00",Eduardo,Fernandes,M
HL1148,Peixes,20,2020-10-08,Vila Velha,"R$ 15,00",Fernanda,Lopes,F
HL1918,Polvo,25,2020-10-08,Dom Lustosa,"R$ 55,00",Bruna,Arruda,F
HL1918,Camarão,25,2020-10-08,Conjunto Ceará,"R$ 60,00",Gustavo,Feijo,M
HL1918,Camarão,25,2020-10-08,Edson Queiroz,"R$ 60,00",Raissa,Teraoka,F
HL9962,Carangueijo,20,2020-10-08,Floresta,"R$ 45,00",Marina,Silva,F
HL2714,Carangueijo,15,2020-10-08,Cais do Porto,"R$ 45,00",João,Alfradique,M
HL1918,Mexilhões,5,2020-10-08,Messejana,"R$ 20,00",Daniel,Hollander,M
HL9962,Camarão,5,2020-10-08,Mondubim,"R$ 60,00",Lucas,Junger,M
HL7348,Ostras,15,2020-10-08,Jangurussu,"R$ 70,00",Amanda,Cardoso,F
HL7348,Carangueijo,25,2020-10-08,Mondubim,"R$ 45,00",Guilherme,Fernandes,M
HL1918,Carangueijo,10,2020-10-08,Vicente Pinzon,"R$ 45,00",Lucas,Barreto,M
HL7348,Polvo,15,2020-10-08,Lagoa Redonda,"R$ 55,00",Vivianne,Vannier,F
HL2714,Ostras,25,2020-10-08,Mondubim,"R$ 70,00",Juan,Quindeler,M
HL9962,Mexilhões,20,2020-10-08,Sabiaguaba,"R$ 20,00",Raphael,Marins,M
HL1918,Carangueijo,20,2020-10-08,Pici,"R$ 45,00",Breno,Figueiredo,M
HL4379,Peixes,15,2020-10-08,Planalto Ayrton Senna,"R$ 15,00",Ylana,Negrelli,F
HL9962,Ostras,10,2020-10-08,Itaperi,"R$ 70,00",Gabriella,Almeida,F
HL2714,Ostras,20,2020-10-08,Benfica,"R$ 70,00",Isabella,Azevedo,F
HL2714,Peixes,25,2020-10-08,Praia de Iracema,"R$ 15,00",Eduardo,Alcoforado,M
HL8851,Peixes,15,2020-10-08,Lagoa Redonda,"R$ 15,00",Raul,Garcia,M
HL4379,Camarão,15,2020-10-08,São Gerardo,"R$ 28,00",Thiago,Merotto,M
HL1148,Ostras,15,2020-10-08,Vicente Pinzon,"R$ 70,00",Ramon,Nucci,M
HL8851,Polvo,5,2020-10-08,Jardim Cearense,"R$ 55,00",Júlio,Puntel,M
HL9962,Camarão,25,2020-10-08,Curió,"R$ 60,00",Juliana,Pereira,F
HL4379,Carangueijo,10,2020-10-08,Cocó,"R$ 45,00",Luiza,Delgado,F
HL4379,Camarão,25,2020-10-08,Floresta,"R$ 28,00",Luísa,Azevedo,M
HL9962,Peixes,10,2020-10-08,São João do Tauape,"R$ 15,00",Raphael,Rosa,M
HL4379,Camarão,20,2020-10-08,Monte Castelo,"R$ 28,00",Gabriel,Provenzano,M
HL2714,Carangueijo,25,2020-10-09,Jacarecanga,"R$ 45,00",Bernard,Bastazini,M
HL4379,Camarão,25,2020-10-09,Papicu,"R$ 28,00",Maike,Silva,M
HL7348,Camarão,25,2020-10-09,Parangaba,"R$ 28,00",Lucas,Freitas,M
HL7348,Peixes,10,2020-10-09,Centro,"R$ 15,00",Pedro,Júnior,M
HL8851,Camarão,10,2020-10-09,Cocó,"R$ 60,00",Hiaiune,Costa,M
HL4379,Camarão,20,2020-10-09,Rodolfo Teófilo,"R$ 28,00",Marina,Monteiro,F
HL1148,Mexilhões,15,2020-10-09,Cristo Redentor,"R$ 20,00",Luiz,Paz,M
HL1148,Peixes,20,2020-10-09,Centro,"R$ 15,00",Daniel,Franco,M
HL4379,Camarão,10,2020-10-09,Barroso,"R$ 28,00",Breno,Rotava,M
HL8851,Mexilhões,15,2020-10-09,Fátima,"R$ 20,00",Daniel,Gonçalves,M
HL8851,Ostras,5,2020-10-09,Jardim das Oliveiras,"R$ 70,00",Raphael,Tatsch,M
HL1918,Carangueijo,15,2020-10-09,Messejana,"R$ 45,00",Pedro,Carneiro,M
HL4379,Mexilhões,10,2020-10-09,Mondubim,"R$ 20,00",Pedro,Pacheco,M
HL4379,Ostras,25,2020-10-09,Sabiaguaba,"R$ 70,00",Samara,Pereira,F
HL9962,Peixes,5,2020-10-09,Lagoa Redonda,"R$ 15,00",Myllena,Macckione,F
HL1918,Camarão,10,2020-10-09,Parque Santa Maria,"R$ 60,00",Isabella,Mesquita,F
HL1148,Mexilhões,25,2020-10-09,Jangurussu,"R$ 20,00",Lara,Sampaio,F
HL1918,Carangueijo,20,2020-10-09,São Gerardo,"R$ 45,00",Gabrielle,Ronfini,F
HL1148,Ostras,15,2020-10-09,Serrinha,"R$ 70,00",Felipe,Franco,M
HL8851,Carangueijo,20,2020-10-09,Cajazeiras,"R$ 45,00",Rafaela,Ribeiro,F
HL1918,Camarão,10,2020-10-09,Floresta,"R$ 60,00",Thayane,Oliveira,F
HL7348,Polvo,20,2020-10-09,Carlito Pamplona,"R$ 55,00",Beatriz,Restum,F
HL8851,Camarão,25,2020-10-09,Damas,"R$ 60,00",João,Puntel,M
HL8851,Mexilhões,10,2020-10-09,Parque Genibaú,"R$ 20,00",Nicolas,Sepúlveda,M
HL1918,Mexilhões,20,2020-10-09,Mondubim,"R$ 20,00",Alon,Cavalcanti,M
HL4379,Mexilhões,20,2020-10-09,Patriolino Ribeiro,"R$ 20,00",Mariane,Brito,F
HL9962,Polvo,25,2020-10-09,Benfica,"R$ 55,00",Sandy,Calmon,F
HL7348,Polvo,25,2020-10-09,Granja Portugal,"R$ 55,00",Luíza,Fonseca,F
HL8851,Carangueijo,15,2020-10-09,Alto Alegre,"R$ 45,00",Isabella,Rezende,F
HL4379,Camarão,15,2020-10-09,Padre Andrade,"R$ 60,00",Igor,Faria,M
HL1918,Mexilhões,20,2020-10-09,Vila Velha,"R$ 20,00",Bruna,Rosa,F
HL1918,Polvo,25,2020-10-09,Parque Araxá,"R$ 55,00",Isabel,Fonseca,F
HL1918,Ostras,15,2020-10-09,Messejana,"R$ 70,00",Lucas,Soledade,M
HL1918,Polvo,20,2020-10-10,Mondubim,"R$ 55,00",Daniel,Coelho,M
HL9962,Camarão,10,2020-10-10,José Bonifácio,"R$ 28,00",Pedro,Afonso,M
HL8851,Carangueijo,10,2020-10-10,Conjunto Ceará,"R$ 45,00",Lucas,Mariz,M
HL9962,Polvo,20,2020-10-10,Vila União,"R$ 55,00",Bruna,Silva,F
HL1918,Camarão,20,2020-10-10,Barroso,"R$ 60,00",João,Maia,M
HL8851,Peixes,5,2020-10-10,Barra do Ceará,"R$ 15,00",Cézar,Lopes,M
